Company;Salary;HN;HCM;else;Engineer;Manager;Dev;Administrator;Tester;Designer;Support;Analyst;Scientist;.NET;JavaScript;ASP.NET;iOS;Android;DevOps;AWS;Angular;Tester;QA QC;SQL;ERP;C++;Embedded;Oracle;Agile;Database;PHP;Drupal;Python;ReactJS;UI-UX;Cloud;React Native;Java;Spring;System;Linux;OpenStack;OOP;NodeJS;Unity;C#;Games;Azure;Data Analyst;Ruby;TypeScript;J2EE;VueJS;Kotlin;MySQL;Laravel;Networking;NoSQL;MVC;Golang;Blockchain;Automation Test;Ruby on Rails;Objective C;Swift;CSS;HTML5;Bridge;Solidity;Scala;Scrum;PostgreSql;Cocos;Django;SAP;COBOL;Flutter;AngularJS;Dart;JQuery;Magento;SAS;JSON;System;Years of experience;Bachelor;Experience level;QUALIFICATIONS;URL
Techbase Vietnam;46;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;"['5+ years of experience in software/web development', '\nexcellent skills about javascript, nodejs and vuejs; understanding typescript\xa0is a big plus', 'have considerable hands-on experience in designing api, db, ui/ux', 'understand about system architecture/framework design.', 'can set up a variety of development environments', 'have excellent skill in coding and handling a complex source code of large systems', 'have hands-on experience in applying data modeling and algorithm', 'solid skills in designing & performing ut/implementing test code', 'good at communication (verbal, non-verbal, writing)', 'can mentor or coach junior members to gain certain skills or performance', 'excellent at teamwork', 'can proactively learn and gain necessary skills for existing or future project', 'self-motivated, proactive, good at time management, self-discipline, responsible']";https://itviec.com/viec-lam-it/senior-nodejs-developer-techbase-vietnam-0708?lab_feature=preview_jd_page
SETA International Vietnam;58;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;2;['proficient in english', 'bachelor’s or master’s degree in engineering computer science, software engineering or equivalent discipline.', '4+ years of hands-on development experience, primarily using java.', 'good at the logic algorithm (can live coding)', 'experience and knowledge of databases – both relational and nosql.', 'working knowledge of java, spring, hibernate, rest, xml, json, message queues, databases – both relational and non-relational.', 'working knowledge of distributed messaging and streaming platforms, such as apache kafka streams as well as dealing with unbounded data.', 'comprehensive understanding of software systems, including the compiler/jvm/garbage collection, distributed systems, optimizers and compilers.', 'understanding of the tcp stack and mqtt/http based protocols.', 'knowledge and hands-on experience in docker development and deployments such as kubernetes.', 'knowledge of one of the major cloud providers(azure/aws/gcp).', 'knowledge of ci/cd based workflow', 'proficient in english', 'bachelor’s or master’s degree in engineering computer science, software engineering or equivalent discipline.', '4+ years of hands-on development experience, primarily using java.', 'good at the logic algorithm (can live coding)', 'experience and knowledge of databases – both relational and nosql.', 'working knowledge of java, spring, hibernate, rest, xml, json, message queues, databases – both relational and non-relational.', 'working knowledge of distributed messaging and streaming platforms, such as apache kafka streams as well as dealing with unbounded data.', 'comprehensive understanding of software systems, including the compiler/jvm/garbage collection, distributed systems, optimizers and compilers.', 'understanding of the tcp stack and mqtt/http based protocols.', 'knowledge and hands-on experience in docker development and deployments such as kubernetes.', 'knowledge of one of the major cloud providers(azure/aws/gcp).', 'knowledge of ci/cd based workflow'];https://itviec.com/viec-lam-it/hybrid-hn-senior-java-developer-upto-2500-seta-international-vietnam-0242?lab_feature=preview_jd_page
NFQ Asia;93;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;['deep knowledge of the .net core and .net framework.\xa0', 'excellent english skills, both written and spoken.\xa0', 'strong knowledge of infrastructure, applications, and data management technologies, including cloud computing, big data, and cybersecurity.', 'hands-on experience with google cloud services and azure, with the ability to design and implement cloud-based solutions.\xa0', 'experience in customer-facing roles, with the ability to understand and translate customer needs into technical solutions.\xa0', 'ability to work in a fast-paced, collaborative environment. dedication to continuous learning and skill development.\xa0', 'deep knowledge of the .net core and .net framework.\xa0', 'excellent english skills, both written and spoken.\xa0', 'strong knowledge of infrastructure, applications, and data management technologies, including cloud computing, big data, and cybersecurity.', 'hands-on experience with google cloud services and azure, with the ability to design and implement cloud-based solutions.\xa0', 'experience in customer-facing roles, with the ability to understand and translate customer needs into technical solutions.\xa0', 'ability to work in a fast-paced, collaborative environment. dedication to continuous learning and skill development.\xa0'];https://itviec.com/viec-lam-it/senior-solutions-architect-cloud-net-english-nfq-asia-2919?lab_feature=preview_jd_page
Athena Studio;18.5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['experienced in playing games (for all levels)', 'work experience in qa/qc roles (games /web /mobile app)', 'testing and mobile platforms. software & hardware knowledge', 'essential game features: ios & android', 'game development and qa processes\xa0', 'agile/scrum methodology', 'test tools', 'reporting and synthesis', 'identify test case scenarios', 'write test cases and checklists', 'problem-solving & troubleshooting', 'bug report and isolate. bug follow up', 'communication & teamwork', 'working with work management tool: jira, zephyr scale, firebase', 'analyzing & creating test cases', 'analyzing game documents', 'english reading & communication', 'prioritization, time management', 'passion for games', 'growth mindset', 'quick learner', 'work ethics', 'knowledge:', 'skill:', 'ability:', 'experienced in playing games (for all levels)', 'work experience in qa/qc roles (games /web /mobile app)', 'testing and mobile platforms. software & hardware knowledge', 'essential game features: ios & android', 'game development and qa processes\xa0', 'agile/scrum methodology', '\ntest tools\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', 'reporting and synthesis', 'identify test case scenarios', 'write test cases and checklists', 'problem-solving & troubleshooting', 'bug report and isolate. bug follow up', 'communication & teamwork', 'working with work management tool: jira, zephyr scale, firebase', 'analyzing & creating test cases', 'analyzing game documents', 'english reading & communication', 'prioritization, time management', 'passion for games', 'growth mindset', 'quick learner', 'work ethics'];https://itviec.com/viec-lam-it/mobile-games-tester-qa-qc-athena-studio-2126?lab_feature=preview_jd_page
FE CREDIT;31.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;"['technical skills:', '\xa0', 'bachelor of it, computer science or relevant field', 'aws solutions architect/devops/sysops certifications; linux certification or any cloud certification/qualification is highly regarded\xa0', '2 to 3 years’ recent extensive hands-on public/private cloud technologies especially aws. experience in automation engineering is a plus', 'experience working with itil processes.', 'experience with monitoring application performance, monitoring, tracing', 'experience writing code or scripts in at least one of the languages: python, ruby, node.js, java, etc. is the plus', 'worked on one of devops & monitoring/automation tools, e.g. ansible, puppet, kubernetes, docker, solarwinds, elk, grafana', 'knowledge of security & its best practices', 'knowledge of cloud computing technologies and current computing trends.', 'understanding of devops/cloudops best practices, approaches, and methodologies', 'practice with the complex cluster, high availability service design/configurations', 'strong troubleshooting skills in resolving issues in mission critical environments.', 'good communication skills (in english and vietnamese)']";https://itviec.com/viec-lam-it/senior-system-administrator-cloud-architects-fe-credit-3809?lab_feature=preview_jd_page
Giao Hàng Tiết Kiệm;34.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"['có tối thiểu 1 năm kinh nghiệm làm việc với ngôn ngữ java;', 'sử dụng một trong các framework như java như: spring, hibernate,..;', 'thành thạo java core;', 'thao tác với các cơ sở dữ liệu quan hệ, đặc biệt là mysql;', 'có kinh nghiệm về triển khai các ứng dụng thông qua api;', 'sử dụng các công nghệ như kafka, elasticsearch, redis, cassandra, .v.v. là một lợi thế;', 'biết thao tác với server (linux) và ci/cd là một lợi thế;', 'có kinh nghiệm liên quan tới xử lý thanh toán, tích hợp cổng thanh toán, xử lý luồng xác thực oauth2, oidc, saml là 1 lợi thế;', 'có khả năng tìm hiểu công nghệ mới và khắc phục sự cố;', 'có kỹ năng làm việc nhóm tốt;', 'tốt nghiệp đại học chuyên ngành công nghệ thông tin hoặc các chuyên ngành liên quan, ưu tiên ứng viên tốt nghiệp từ các trường:\xa0đh bách khoa, đh công nghệ-đhqghn, fpt, bưu chính viễn thông, đh công nghiệp,…']";https://itviec.com/viec-lam-it/3-java-dev-spring-mysql-2000-net-giao-hang-tiet-kiem-3827?lab_feature=preview_jd_page
One Mount Group;43.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;2;['+5 years of experience working in software development', 'previous experience working as a reactjs developer', 'strong javascript/typescript skills (es6) and reactjs', 'strong knowledge of development based on rest api.', 'solid experience in all areas of web development (html5, css3, json) including accessibility, seo and security concerns', 'experience in ssr/ssg react-based frameworks like as nextjs. good knowledge about nextjs is big plus', 'experience in mordern data-fetching library of reactjs: react query, or swr (nice to have)', 'familiarity with utility-first css framework as tailwind, and css module', 'solid experience in modern front-end build pipelines and tools (e.g. git, webpack, gulp, npm)', 'knowledge of testing frameworks likes jest, react testing library, msw, faker…', 'excellent in problem-solving and analytical skills (must)', 'experience with clean code, solid, and design pattern (prototype, container/presentational, observer, module, high order component, render props…)', 'good experience in agile (scrum model) development environments (must)', 'experience in monorepo and micro frontend is plus'];https://itviec.com/viec-lam-it/senior-frontend-developer-reactjs-one-mount-group-1452?lab_feature=preview_jd_page
Trusting Social;46.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['minimum qualifications: b.sc. in computer science, engineering or a related field.', 'good knowledge of linux/windows os.', 'familiarity with one of scripting languages like bash, python, golang…', 'understanding of network topologies and common network protocols and services.', 'knowledge of basic statistical mathematics to understand and build monitoring and alerting systems.', 'desire to work in an information systems environment, eager to learn and improve your skills.', 'ability to think creatively and analytically in a problem-solving environment.', 'strong ownership of assigned tasks and responsibilities.', 'interpersonal communication skills and the ability to communicate with customers, vendors and partners, and across all levels of the organization.', 'logical, clear and concise written and verbal communication skills in english.', 'bonus points:\xa0experience in the following technologies is relevant\nversion control systems: github, gitlab\nci/cd tools: : github action, argo cd, helm, or similar\nautomation/configuration management: terraform, ansible, vault or similar\nmessage queues:\xa0 rabbitmq, kafka, pub/sub\ncontainer technologies: docker, kubernetes, nomad or similar\ncloud: google cloud, aws, azure\n\n', 'version control systems: github, gitlab', 'ci/cd tools: : github action, argo cd, helm, or similar', 'automation/configuration management: terraform, ansible, vault or similar', 'message queues:\xa0 rabbitmq, kafka, pub/sub', 'container technologies: docker, kubernetes, nomad or similar', 'cloud: google cloud, aws, azure'];https://itviec.com/viec-lam-it/site-reliability-engineer-sre-cloud-trusting-social-0624?lab_feature=preview_jd_page
Neos Việt Nam;40.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;['thành thạo ngôn ngữ lập trình php, có kinh nghiệm một trong các framework: laravel, cakephp, zend, codeigniter,\xa0\n', 'thành thạo html/javascript/jquery/css/ajax.', 'thành thạo ít nhất 1 library/framework để phát triển front-end: bootstrap, angular2, vuejs, reactjs,v.v...\n', 'thành thạo việc xây dựng và sử dụng web service (xml, json)', 'biết unit testing các sản phẩm do mình làm ra', 'có kinh nghiệm sử dụng ít nhất 1 hệ quản trị cơ sở dữ liệu mysql, postgresql, oracle, microsoft sql server', 'ưu tiên ứng viên có kinh nghiệm lập trình python'];https://itviec.com/viec-lam-it/php-backend-developer-laravel-cakephp-up-to-2500-neos-viet-nam-4045?lab_feature=preview_jd_page
LG Electronics Development Vietnam (LGEDV);36.5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"['for manual tester position: experienced in manual software testing (at least 1-year experience with junior candidate or above).', 'for automation test engineer position:\xa0', 'good at\xa0software programming, python language\xa0is preferred;', 'experience in development position is a plus;', 'general requirement:', 'for manual tester position: experienced in manual software testing (at least 1-year experience with junior candidate or above).', 'for automation test engineer position:\xa0', '\nbachelor\xa0degree in information technology, computer science, computer engineering, electronics engineering, telecommunication engineering or equivalent;', 'ability to understand english\xa0documents specialized in it field, and basic communication skills;', 'good logical thinking and team-work;', 'automotive (especially ivi: in vehicle infotainment) and aspice experience is a plus.', 'good at\xa0software programming, python language\xa0is preferred;', 'good knowledge about linux;', 'experience in development position is a plus;', 'had knowledge about regex is a plus.']";https://itviec.com/viec-lam-it/software-tester-manual-automation-lg-electronics-development-vietnam-lgedv-1355?lab_feature=preview_jd_page
VISSOFT JSC;52.5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;"['in-depth knowledge of data structures and algorithms, design and object-oriented programming.', '3+ years of java experience (strongly understand about java core).', ""having at least 2 years' experience in j2ee, spring boot, jpa, mysql development."", 'knowledge of cache (redis cache, memcache, …), messagequeue (rabbitmq, activemq, …) is plus', 'knowledge of development tools such as git, jira, confluence, intellij.', 'confidence in using english for speaking and listening to communicate and work directly with foreign customers.', 'candidates that meet the following criteria will be given priority:', 'have full-stack experience', 'team management and training experience is a plus.', 'working as a dev lead, technical lead, or other similar positions.', 'having english certifications such as toeic > 750, ielts > 6.5.', 'candidates that meet the following criteria will be given priority:', 'in-depth knowledge of data structures and algorithms, design and object-oriented programming.', '3+ years of java experience (strongly understand about java core).', ""having at least 2 years' experience in j2ee, spring boot, jpa, mysql development."", 'knowledge of cache (redis cache, memcache, …), messagequeue (rabbitmq, activemq, …) is plus', 'knowledge of development tools such as git, jira, confluence, intellij.', 'confidence in using english for speaking and listening to communicate and work directly with foreign customers.', 'have full-stack experience', 'team management and training experience is a plus.', 'working as a dev lead, technical lead, or other similar positions.', 'having english certifications such as toeic > 750, ielts > 6.5.']";https://itviec.com/viec-lam-it/java-tech-leader-vissoft-jsc-4928?lab_feature=preview_jd_page
Ngân hàng Xây Dựng | CBBank;22.0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['yêu cầu:', 'yêu cầu:', 'ưu tiên:\xa0', 'tốt nghiệp đại học chuyên ngành liên quan đến cntt', 'có kinh nghiệm lập trình đối với một trong các ngôn ngữ lập trình thông dụng như .net, java, python, react native ,\xa0ios, android.', 'có kỹ năng xử lý dữ liệu bằng các công cụ bi, etl, câu lệnh sql, hoặc các nền tảng xử lý dữ liệu tương đương.', 'tư duy logic tốt, có kỹ năng làm việc nhóm, nhanh nhẹn, ham học hỏi, tinh thần trách nhiệm cao, trung thực, cẩn thận.', 'có hiểu biết về các công nghệ lập trình front end như angular, reactjs, vuejs, hoặc công nghệ tương đương.', 'từng làm việc với các hệ thống ứng dụng quản trị, tài chính: core banking hoặc internet banking hoặc erp', 'có hiểu biết về các sản phẩm dịch vụ của ngân hàng.'];https://itviec.com/viec-lam-it/software-engineer-team-leader-ngan-hang-xay-dung-cbbank-2010?lab_feature=preview_jd_page
Neos Việt Nam;70;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['có kiến thức, kinh nghiệm cơ bản về chatgpt và các công nghệ ai tổng quát khác', 'thực hiện xử lý phân tích dữ liệu bằng python\n', 'có kỹ năng và kiến thức về phát triển mô hình ai thông qua fine-tuning, tiền xử lý dữ liệu và học máy', 'đã từng tiếp xúc với học máy trong nghiên cứu (nhận dạng giọng nói, nhận dạng hình ảnh, xử lý ngôn ngữ tự nhiên, v.v.)', 'chủ động xác định các vấn đề, đề xuất và thực hiện các giải pháp', 'coi trọng sự hợp tác và giao tiếp trong nhóm, có thể thúc đẩy các dự án một cách suôn sẻ', 'có trí tưởng tượng và óc sáng tạo linh hoạt, kết hợp các công nghệ và ý tưởng mới một cách tích cực', 'khả năng đọc/viết/giao tiếp bằng tiếng anh hoặc tiếng nhật. tiếng nhật được ưu tiên', 'chuyên gia có động lực cao và định hướng kinh doanh với thái độ có thể làm được.', 'ưu tiên có kinh nghiệm hoặc đam mê trong lĩnh vực liên quan đến ai khác'];https://itviec.com/viec-lam-it/ai-engineer-python-cloud-chatgpt-machine-learning-neos-viet-nam-4718?lab_feature=preview_jd_page
Trusting Social;34.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;"['preferred qualification', 'if you believe you have what it takes to excel in this role and contribute to the development of agi solutions, please submit your resume and any relevant code samples or project links. we look forward to reviewing your application and exploring the possibility of welcoming you to our team.', ""bachelor's degree or higher in computer science, engineering, or related fields."", 'have a strong background in python with experience in other programming languages is a plus.', 'minimum 0-2 years of software engineering experience for fresher and junior-level candidates, 2-4 years for mid-level candidates and 5+ years for senior-level candidates. experience in agi or ai-related projects is a plus.', 'demonstrated ability to learn new technologies and programming languages quickly.', 'excellent problem-solving skills and a strong understanding of algorithms and data structures.', 'proven track record of delivering high-quality software on time and within scope.', 'familiarity with software development best practices, including version control, code reviews, and testing frameworks.', 'strong written and verbal communication skills.', 'ability to work effectively both independently and as part of a team.', 'experience with machine learning libraries, such as tensorflow or pytorch.', 'familiarity with agi concepts, algorithms, and research papers.', 'contributions to open-source projects in the agi or ai-related domains.']";https://itviec.com/viec-lam-it/junior-backend-engineer-agi-project-trusting-social-4944?lab_feature=preview_jd_page
Shopee;35;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;2;['+ advanced english (in both spoken and written)', '+ strong background in managing large-scale it teams in tech/fintech/ecommerce or fmcg industries', 'job requirements', 'you would be a strong candidate, if you have one of these following:+ advanced english (in both spoken and written)+ strong background in managing large-scale it teams in tech/fintech/ecommerce or fmcg industries', 'job requirements', 'bachelor’s degree in computer science, engineering or information technology or a related field preferred.', 'minimum 5 years of relevant experience operating in a similar role.', 'strong network and firewall knowledge with hands-on experience (cisco ccna/ccnp is a plus)', 'experience in windows/linux/vmware administration', 'experience in it services like active directory, vpn, wireless network, nas, etc.', 'may be required to provide on-call support.', 'enthusiastic and willing to learn in a fluid and fast-paced environment.', 'has a passion for technology and wants to make a difference with technology solutions.', 'good interpersonal and communication skills to interact effectively with local and hq team.'];https://itviec.com/viec-lam-it/senior-infrastructure-engineer-network-system-shopee-4235?lab_feature=preview_jd_page
SoftRoad Việt Nam;40.5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;['work for more than 5 years, solid java foundation, familiarity with common java frameworks, and certain design concepts and thoughts. have some project management experience. familiarity with rpg\xa0', 'work for more than 5 years, solid java foundation, familiarity with common java frameworks, and certain design concepts and thoughts. have some project management experience. familiarity with rpg\xa0', 'language: english', 'ability to analyze system requirements and design architecture', 'long-term stable working at the company', 'expertise in technical principles', 'active and diligent thinking to progress', 'high sense of responsibility for work, can proactively work overtime when the job requires', 'good expression and teamwork'];https://itviec.com/viec-lam-it/technical-leader-softroad-viet-nam-0156?lab_feature=preview_jd_page
Techcombank;46.5;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;"[""- a bachelor's degree in computer science, information technology, software engineering or relevant fields;"", '- understanding of any of programming languages (e.g. java, .net, python); message standards (e.g. soap, json); & configuration and managing databases (e.g. mysql, mongo);', '- basic knowledge of one or multiple technical tools; open-source technologies; cloud services; network security, application security, security assessment and penetration testing; audit & compliance; & security operation center;', ""- basic awareness of devsecops and agile's critical concepts;"", '- proficient in spoken/ written english and passionate in it.', 'tech associate', ""- a bachelor's degree in computer science, information technology, software engineering or relevant fields;- understanding of any of programming languages (e.g. java, .net, python); message standards (e.g. soap, json); & configuration and managing databases (e.g. mysql, mongo);- basic knowledge of one or multiple technical tools; open-source technologies; cloud services; network security, application security, security assessment and penetration testing; audit & compliance; & security operation center;- basic awareness of devsecops and agile's critical concepts;- proficient in spoken/ written english and passionate in it."", 'data associate', ""- a bachelor's degree in mathematics, it, computer science, statistics, software engineering or relevant fields;- understanding of any of big data technologies (e.g. cloud, spark, flink, kafka, arrow, tableau), or database technologies (e.g. sql, nosql, graph databases), or (bi) tools (e.g. tableau, qlikview, spark);- understanding of any of programming languages (e.g. python, r, java, kotlin, c, c++, etc.);- basic understanding of machine learning;- proficient in spoken/ written english and passionate in da.\xa0""]";https://itviec.com/viec-lam-it/tech-data-management-associate-18-month-fast-track-techcombank-1612?lab_feature=preview_jd_page
Oivan;70.0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;1;['must have', 'nice to have', '+3 years experience with ruby on rails', 'front end experience such as html, javascript, angular, css, sass, jquery', 'experience with restful api', 'experience with database systems (postgresql)', 'experience with git', 'excellent verbal and written english skills', 'experience with nodejs, postgresql and others a plus'];https://itviec.com/viec-lam-it/full-stack-ruby-on-rails-developer-oivan-3411?lab_feature=preview_jd_page
Kofax Vietnam;22.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"['proficient in installation, configuration, and troubleshooting of server and client applications in a virtual environment.', 'experience with software testing of enterprise system consisting of distributed server components, database server clients, webui.', 'familiar with agile and waterfall environments for fast-paced software development and testing release cycle.', 'demonstrated ability to ""think outside the box"" when creating and executing test plans.', 'good command of english.']";https://itviec.com/viec-lam-it/senior-software-tester-qc-up-to-1200-kofax-vietnam-5319?lab_feature=preview_jd_page
Kofax Vietnam;29.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['proficient in developing test automation scripts for functional testing with selenium framework', 'knowledge of other software testing tools such as testng, restassured, jmeter, granafa, influxdb, surefire, pytest, jacoco, sonarcloud, etc.', 'experience in installation, configuration, and troubleshooting of enterprise server and client applications in a virtual environment.', 'familiar with agile and waterfall environments for fast-paced software development and testing release cycle.', 'good command of english.'];https://itviec.com/viec-lam-it/software-automation-tester-kofax-vietnam-4846?lab_feature=preview_jd_page
